Sample,Group,DMR_1,DMR_10,DMR_102,DMR_103,DMR_104,DMR_108,DMR_11,DMR_110,DMR_112,DMR_116,DMR_118,DMR_119,DMR_12,DMR_120,DMR_122,DMR_123,DMR_125,DMR_129,DMR_132,DMR_133,DMR_14,DMR_142,DMR_145,DMR_149,DMR_15,DMR_152,DMR_153,DMR_154,DMR_158,DMR_159,DMR_16,DMR_160,DMR_162,DMR_163,DMR_164,DMR_165,DMR_166,DMR_167,DMR_168,DMR_169,DMR_171,DMR_175,DMR_176,DMR_178,DMR_18,DMR_180,DMR_183,DMR_186,DMR_187,DMR_192,DMR_193,DMR_195,DMR_196,DMR_199,DMR_201,DMR_202,DMR_205,DMR_209,DMR_213,DMR_215,DMR_218,DMR_219,DMR_22,DMR_221,DMR_223,DMR_226,DMR_229,DMR_23,DMR_230,DMR_231,DMR_25,DMR_26,DMR_27,DMR_29,DMR_31,DMR_32,DMR_35,DMR_36,DMR_37,DMR_38,DMR_4,DMR_41,DMR_44,DMR_45,DMR_48,DMR_49,DMR_50,DMR_53,DMR_57,DMR_61,DMR_62,DMR_64,DMR_65,DMR_68,DMR_69,DMR_7,DMR_70,DMR_74,DMR_78,DMR_79,DMR_80,DMR_81,DMR_83,DMR_85,DMR_9,DMR_93,DMR_94,DMR_95,DMR_96,DMR_98
GSM2714697,Normal,0.049610304445625,0.103874073138105,0.0872519515015917,0.166804999126747,0.11115683755096,0.112922034227046,0.264639612312128,0.0884156375571494,0.166615302232656,0.211358651212008,0.145019032957384,0.199453235878272,0.0971768020165768,0.205695921442039,0.267752308121922,0.152352075702799,0.201291795776849,0.21664146364717,0.159427671572645,0.149128597029018,0.122815232968913,0.265916140718793,0.24102545843318,0.179159530016894,0.0918507114332723,0.19788253485478,0.0990196063123924,0.104803406190123,0.126172880505398,0.0712049368278252,0.122882773763969,0.0923732781340231,0.135732928167862,0.12627799264654,0.122879836266759,0.154809462205612,0.169247591680585,0.132829313651484,0.125313912280844,0.103483938694707,0.101192213015142,0.0849572050765516,0.0985318171790489,0.122361318826661,0.109999619027168,0.139837345897708,0.0766449832942235,0.254964427931828,0.168392235839751,0.150427258407689,0.102277155003059,0.121949793574111,0.193657994722955,0.152818344004641,0.140728236991852,0.152181119352271,0.218962264193807,0.192755367166593,0.158031265913725,0.209552746483073,0.169709608875186,0.100329302448589,0.09366374343054,0.242974840129738,0.216466016361006,0.166501997373521,0.252019233083513,0.172465992692446,0.251421492857704,0.172168609419032,0.090748672706946,0.100265587960132,0.162971474911173,0.167410007157911,0.0942289286218182,0.0857913642170698,0.0705064467879019,0.0653764339172637,0.255681893883749,0.0880216773835428,0.116375582796402,0.142154863886333,0.229703507433175,0.0984246776111514,0.108865749434235,0.146386307562323,0.152563582917737,0.149112991147774,0.140572996014955,0.0906214184270039,0.139063421678093,0.114676207810742,0.130452935307427,0.0922217947688949,0.142561539675425,0.216646059866409,0.169086535212607,0.197559952036187,0.100250295236431,0.129438359240313,0.122888811012984,0.143735892807995,0.127433302765488,0.206440901754489,0.154576306625322,0.215199629651165,0.173005941763003,0.0884337788617184,0.160843853812519,0.190612626714323
GSM2714698,Normal,0.041951464420897,0.103233152146239,0.0795715642308463,0.150357417110823,0.159884865349233,0.107778939309261,0.154637657163278,0.0850095941025677,0.166354819845429,0.210290801722112,0.152561284039607,0.208056575363414,0.139579010640678,0.21309969049657,0.173688558618357,0.146095364880252,0.145689597776858,0.228267642012354,0.160943226494536,0.143883721937489,0.119525036286022,0.233597710943875,0.246532228540148,0.204345103016009,0.120936351212616,0.157581917318619,0.0926239738128122,0.121426567358525,0.0902390258201995,0.0791973606144618,0.119654894223623,0.0922628841798322,0.12248496815398,0.0998580100635628,0.112538581252157,0.115284563226961,0.178698326695491,0.162205075921387,0.10632433580353,0.137784597882232,0.0883601765994868,0.136316995324161,0.107940557823631,0.108929467817737,0.0940235122560859,0.0947322247549166,0.0853909250201243,0.213113293528199,0.18580402216214,0.134298001401353,0.0927785136979776,0.150770819425065,0.195611395797285,0.155358743838846,0.164627002340579,0.137670948972401,0.191740752800944,0.212423763636712,0.144184848854053,0.185531011230463,0.189265088197315,0.0965105248472132,0.131580271700454,0.210312126859292,0.229971334031392,0.186439077146937,0.174752517547197,0.165255087826231,0.191303135349813,0.158098765504337,0.0891552658728504,0.0731976189834632,0.156758275147639,0.151124655579665,0.106804514025057,0.100828905801963,0.137132999845027,0.119331738156553,0.188045598826137,0.104056224164383,0.114999172672058,0.145118379337672,0.171293542287561,0.103431960452765,0.151623238140619,0.130385780847763,0.138891781952365,0.139960909267157,0.120260234716128,0.105441872876107,0.163761074615169,0.0981029092353492,0.134350107218269,0.100435184411463,0.130162179198868,0.0783175582853317,0.133244548722108,0.194199691036926,0.114961468180604,0.147079390728229,0.111243296804855,0.167470941684861,0.11650328831613,0.200250841488068,0.130126071238676,0.1518465195271,0.163532381435595,0.0748116357487272,0.156086304906902,0.201013519135345
GSM2714699,Normal,0.0545490064638065,0.152188809576068,0.104069463701261,0.188414352884359,0.167927880217791,0.161037514003866,0.316703072087135,0.108226660026309,0.166960964437592,0.250290844691133,0.181915690296177,0.221904926090438,0.135797990664444,0.252756702879309,0.280386951365893,0.207129032724365,0.217695957012108,0.257690742663153,0.188697435474173,0.179633451020947,0.143044695182415,0.341141169115512,0.377323889935104,0.232192889855217,0.0987523144112259,0.188332046662575,0.0980233849389354,0.129930743713649,0.152224478533037,0.0748826758054103,0.139925630138851,0.0943487542801591,0.173800365966498,0.128790613085443,0.133351635587218,0.182332114479092,0.194798199834536,0.155155006918346,0.14217973245771,0.148895952226193,0.182247556936768,0.119659565323312,0.131093730902775,0.141520447763337,0.0989492267246457,0.128738912829628,0.0897034293441377,0.276033078908941,0.23283424024839,0.183886395355915,0.151006553486716,0.128189604286542,0.297131976226116,0.187273206861149,0.194335084337565,0.167612719552429,0.251858282089029,0.236574495299231,0.167603210886839,0.265725812646726,0.202743230491501,0.114432188083993,0.137902464221484,0.271742430050084,0.250323187093707,0.196348320348063,0.311009671286185,0.221973679286376,0.268058572679849,0.182063775680008,0.134760665087549,0.118536408419195,0.193084167709977,0.20658711515492,0.0975379905977741,0.106391782758451,0.130137186391343,0.0861993078349197,0.280407914329021,0.133339691111115,0.10979118964483,0.142782941975001,0.261345793689014,0.115624225822026,0.146755784941808,0.171983978582632,0.159129713732517,0.166754461371496,0.193294183222505,0.13253643247936,0.172627845555148,0.123720524449103,0.152714306035643,0.117219329626728,0.175628012169342,0.206113306170486,0.178709166269316,0.257240674250824,0.159160345865694,0.168954555054226,0.125889313546414,0.170892765156466,0.128375481259613,0.248570145531918,0.194852977395391,0.289127137098604,0.208986191418106,0.117119055000075,0.193598005826479,0.249259750616513
GSM2714700,Normal,0.0566724428619484,0.124828188005546,0.0854362679107651,0.162913340451335,0.159038020544914,0.122381510326426,0.168586053588788,0.102233747971008,0.168911883297836,0.214340189474748,0.166238833819016,0.171419738732932,0.119356064816426,0.207664127045723,0.203683053647193,0.15342561875748,0.149458325723459,0.207081145118217,0.157495410126746,0.165259996474327,0.124725130436006,0.21906487973774,0.236972581630723,0.186433651415723,0.106775469868964,0.143590840354868,0.095381965528379,0.131121112058364,0.0974595424946904,0.0804194868780265,0.142517165214595,0.0995521526680914,0.137451716067318,0.118749076533637,0.120530695676055,0.144330487460228,0.17247067990207,0.130940108467137,0.125876008843,0.15220280688573,0.100217456549626,0.144537372871851,0.120381186953325,0.154503515903483,0.100933264641615,0.0894808853825787,0.0928851531659453,0.235583633708355,0.196068934506904,0.136415594769352,0.0915223083563908,0.145064370341249,0.212818756415203,0.163292733701864,0.202502867743649,0.137904153054344,0.217022479578377,0.207376450349196,0.136430697218668,0.19977624132578,0.161446544528702,0.0946127226627867,0.130995055066796,0.198927761934363,0.210598129999469,0.182597894569976,0.196749071161307,0.162670982935113,0.226549067527515,0.170294299399703,0.108837293513657,0.0955715055762791,0.1722435020011,0.156802296965585,0.0946050174729402,0.0866380197204694,0.112481933402639,0.130437369406203,0.216006427302209,0.127806641455411,0.120530893165529,0.176599593132268,0.19506690224582,0.110585926382784,0.140385384032734,0.142395364744296,0.155628852543627,0.136681815297296,0.129934019030571,0.131092526866635,0.144466544845813,0.105284515302109,0.149770714001194,0.113025670161825,0.137958921881094,0.128377884906373,0.14919547656321,0.202179249273604,0.143788566309042,0.171942420195316,0.117756015320127,0.147770074778027,0.136399885410333,0.215794027932272,0.151508053993021,0.149475181200438,0.168608216734776,0.0706391224253109,0.149361100952926,0.211024899698112
GSM2714701,Normal,0.0528516750861636,0.157312522985892,0.0945809763076461,0.172373660730957,0.153971427395347,0.19749815946664,0.272423662469985,0.0994588548564926,0.207355579131362,0.254445509220421,0.152390268420866,0.214465733744088,0.173636601276827,0.249262714999563,0.250591924820637,0.213642482168967,0.254576187069965,0.25019728329168,0.237759942085526,0.176651459562563,0.170536074823537,0.319331093689312,0.240855032097466,0.235208460047493,0.107963862035244,0.188353848159821,0.1057453527225,0.122934927572373,0.0990009636864631,0.0745860236576234,0.13675543235702,0.118807800227571,0.170306458567102,0.142120717863289,0.151707899213261,0.144929207263687,0.193329245769826,0.16423562740812,0.135332140757247,0.149287890466441,0.119941734721335,0.179859768646218,0.176910885053628,0.10147991265225,0.102839821698865,0.131338896613763,0.0968989225115529,0.310896119323565,0.238932698075935,0.18837482249789,0.114195567247718,0.105845468985378,0.268926692646467,0.180216947661658,0.191012823928273,0.161926956353802,0.274092051938412,0.256261543383913,0.157040435687943,0.265808870369219,0.203647928663317,0.101373078770356,0.146613975306297,0.296010582048917,0.247476869479874,0.203594440664391,0.264097230347222,0.21487072429673,0.254983645954461,0.192968005686752,0.118020114341204,0.134794000993701,0.200510109142562,0.23721881484613,0.11636500106332,0.0938563892863852,0.101859190996906,0.0791195859168592,0.260967521128099,0.113013365132385,0.107506154415196,0.194323739641148,0.217676680638082,0.109027995301022,0.180769626196356,0.179640896160316,0.16658442419196,0.176572764096796,0.16100957409762,0.128235767995006,0.177770501212382,0.10437055516036,0.18687111564788,0.127990333285823,0.18419325251341,0.166377582203587,0.19140747344777,0.24257045782124,0.147747592581731,0.168460323064428,0.125682890824634,0.206034108842917,0.137094461870204,0.232629523874545,0.187362925447612,0.229667486622766,0.205129000405437,0.0927607253943435,0.207291797114191,0.238106693603872
GSM2714702,Normal,0.043773020721391,0.10692735092344,0.0860143468017125,0.167651103311029,0.135727197526123,0.113054558782864,0.223686646866382,0.0888089655547538,0.157574144419525,0.194909744399407,0.146825659729846,0.173718913234188,0.108735411812743,0.192322983085365,0.179527087246644,0.160342554613424,0.15067828794951,0.213441692538487,0.176639540424144,0.149107171103668,0.123231781945841,0.22316592105728,0.230116170204485,0.17973182880772,0.101055806566681,0.149732963628649,0.0862834217919903,0.109127796725956,0.0994708404261374,0.0753525364406582,0.127699331953528,0.0828702817480529,0.130154072971066,0.114795301555227,0.114366290219353,0.128689460934213,0.171900972523502,0.121617948852539,0.125189357817376,0.167024359340968,0.150077302668499,0.0994742337638486,0.107381822896562,0.114026425864294,0.0876257953098834,0.112258035122667,0.0849724493404626,0.213496427512391,0.158125530835569,0.144481981470147,0.0903867281680456,0.127612380831706,0.226339705571381,0.145326792248888,0.145287090028193,0.132432635568061,0.213890319569783,0.193560795700213,0.138816467964869,0.223191032607009,0.173693548822971,0.099203623399758,0.102507324789999,0.202501058047391,0.203050022859741,0.165566845052893,0.206181336307788,0.160883467819938,0.215739098983702,0.176858402856956,0.109322909669267,0.0880504933183609,0.156296910733998,0.147609284542275,0.0857905893139953,0.0922163003118083,0.0869594913881763,0.083716390476065,0.207103475127983,0.111007062394618,0.117843681648393,0.137256064046547,0.191375186905411,0.100011883737029,0.0948903110869972,0.145172645573133,0.144885971817635,0.153575126510773,0.14189798542511,0.115143247316185,0.141348030406681,0.0899132386611907,0.137994273217011,0.103565170858646,0.143943297243734,0.0884246927269745,0.158285451490608,0.212803354165281,0.132707146871304,0.144562623162887,0.115663095144616,0.153050477862254,0.119987721156278,0.195401828803022,0.143505599666385,0.194726801741443,0.170329684282421,0.075211546826605,0.142717961419184,0.208636539106776
GSM2714708,Normal,0.0509370678264425,0.128331730172237,0.0845983630706559,0.154587065305061,0.151505205662233,0.130772498912975,0.236802982320213,0.0944662528488243,0.167975141630998,0.207515875486435,0.14991885770665,0.180583340962545,0.105621023684915,0.200028381650648,0.211866721403169,0.170160399522448,0.165893867557234,0.215857103662658,0.160679592621853,0.146675835609079,0.135978906629798,0.270508178399962,0.297935374126053,0.164937095362686,0.100607660004767,0.173463119825358,0.0935914590817071,0.105931035768227,0.0990652213475291,0.0731540454004196,0.11752363524158,0.0909409250211941,0.137199946143157,0.10549742306424,0.114368602948827,0.121155124832321,0.166131151375066,0.124761414350507,0.127592102092218,0.150203286570849,0.115655697578715,0.119891312031007,0.127382723046879,0.109501950829913,0.0931108754465169,0.116452696724548,0.0801014896306183,0.24719747593646,0.19057976610674,0.155420229697442,0.0842901292385647,0.0954654210965452,0.225094980881545,0.15478309037237,0.14379646359074,0.142182958142008,0.217709719870753,0.210109596649667,0.167482800099901,0.216546138690531,0.17653400173511,0.0994364244636804,0.103675171065439,0.224490624028161,0.214546905653375,0.170224076772548,0.194412734186313,0.166548478843434,0.226610454491672,0.169046646344918,0.103096330971277,0.100643220868034,0.155777433249103,0.161372899154884,0.0870464232361045,0.0823840854319847,0.145085439079542,0.074999068431225,0.246587962575721,0.116295266081042,0.115729393464536,0.143541074933961,0.195446402247245,0.098208773220397,0.0751967086416424,0.145416213746968,0.141102623066632,0.126070585781292,0.136468377631501,0.109261535676675,0.135875702591153,0.108128407969166,0.135711425713691,0.121461748033635,0.152538362241625,0.168915956699505,0.167909027040816,0.197351417107483,0.140703537920258,0.125297608406314,0.120827374291957,0.141023817305232,0.126076493627294,0.208975291334773,0.142277176837129,0.197569210344307,0.173987012906547,0.0788376862000813,0.154247599535097,0.21241636272935
GSM2714709,Normal,0.0626403613439321,0.133615151105316,0.0965310931765507,0.152967047848134,0.148225493722688,0.143665026950973,0.203714180493614,0.102374719863721,0.17584807550025,0.211776049366829,0.151675004839894,0.18178904885461,0.115579013158242,0.225153630771318,0.217721026841737,0.144299549247567,0.156365816522091,0.217808023186085,0.19302414199116,0.170584769275656,0.129887496263665,0.245582655305944,0.24142239663351,0.145719850112708,0.106556314432001,0.209374339598825,0.0929687886366392,0.137981556531115,0.112325713979266,0.0882685404783454,0.143386696716552,0.106272728774642,0.152465423473712,0.103313133273168,0.116403802087644,0.144103747442163,0.183969621938621,0.13429471881178,0.116468889964868,0.142395444027259,0.133134215221532,0.140026705090288,0.118874017996836,0.13485635771832,0.0978222521682259,0.12106283134981,0.0869252684840586,0.222020773645494,0.175197053110982,0.137625280836963,0.0842261625733352,0.117079938322706,0.20700776539793,0.167886206871132,0.159371628469015,0.145686544992233,0.218833259760698,0.205980431324639,0.172936843968894,0.221692542425847,0.210121472264966,0.0978543253650827,0.13817579716688,0.220225526356812,0.22552676207959,0.1613438014781,0.214167434011019,0.175209356300048,0.242399567685209,0.167184368515395,0.151996722072798,0.0788356543947285,0.180346165872672,0.134206049565311,0.0872682107221432,0.0987694108874627,0.0915280745269405,0.108212420840559,0.200783710089207,0.132755378180359,0.113830155635767,0.148440641082974,0.193343516405543,0.102076536182053,0.121287292703483,0.134424031272513,0.159179069999684,0.142460827143439,0.164035188845956,0.112210052999437,0.136725340395059,0.109819601893383,0.129745381767886,0.12828218587242,0.144820342082782,0.0914708437370092,0.151181679488249,0.207555192275525,0.134631645803876,0.151438374369958,0.106930920374591,0.162501368839839,0.121079140050552,0.229960790819239,0.134839962604234,0.190007286370559,0.18652157022994,0.085772184569998,0.173521541743615,0.217265203628994
GSM2714710,Normal,0.0522290540712699,0.106099045254046,0.0887628477684387,0.145622455518413,0.131048828523556,0.121133905913574,0.230565690382124,0.0852798809648749,0.143440553016095,0.19146443496396,0.144159286481735,0.176278005382564,0.102861071276375,0.195343088970999,0.184023939793444,0.140683261312028,0.149253286875553,0.21383542260119,0.135758728946495,0.143416659311284,0.115071480524431,0.228863783512476,0.228887943634379,0.177265176526185,0.0976658462110276,0.157772186435095,0.0869062710394447,0.104806722590927,0.0963629866796159,0.0710866411868207,0.1182536538309,0.0885999368206378,0.12108993172654,0.106640851806757,0.117293461186675,0.112314540234541,0.158523155837408,0.106215542896676,0.116082120052673,0.11658316454416,0.126394672620338,0.107572573880427,0.122014971274247,0.105533074632769,0.0976432793207554,0.10878530364409,0.0816875429616534,0.207445686752048,0.172321165151108,0.141094009168313,0.100683598661581,0.142417087365526,0.207689637337495,0.148774697350971,0.159653215491351,0.131526509260205,0.218107042392673,0.183141389953121,0.135537032657132,0.192003092397138,0.171535392686502,0.107505891461573,0.0987101874204619,0.193395244553858,0.199790185182273,0.164567196456857,0.216221319955446,0.146789691102106,0.217076985271976,0.169694475260796,0.0981245067501007,0.0944857407845473,0.15845822839816,0.153226494998764,0.0825926687613638,0.0789638762669979,0.0916942460479904,0.0741514981357773,0.189007436435866,0.10690843874561,0.112705396079907,0.133869792984211,0.174130643592149,0.0924070979574413,0.0817378623538873,0.125382779666802,0.136702180376179,0.152508704795264,0.129421380863728,0.101662631547153,0.135436665209995,0.0973295996112024,0.128836555225658,0.107222560665831,0.139086143455308,0.116252195496418,0.165337993795858,0.198028113125347,0.126411176098637,0.138411085357494,0.111657132065357,0.131178143555753,0.115993165243175,0.204799454571403,0.154173167727928,0.197034933229593,0.156026961226197,0.0788813587680847,0.132443417886687,0.198539928162527
GSM2714711,Normal,0.0791392587747134,0.224961192515046,0.108361395854339,0.21401895846769,0.200018105289427,0.138294601593838,0.198535398975204,0.087126878277491,0.18002167025772,0.343300041876921,0.192504033708499,0.303600562471905,0.237076539422421,0.31756583603655,0.173014870080582,0.181327775866607,0.274718830051981,0.316995923991762,0.209210453967106,0.19736911117338,0.165034191716377,0.335268136911771,0.367916611419414,0.292152277814986,0.177174907618615,0.234672269958034,0.132499558682041,0.138468126099834,0.114409483024864,0.108277114071438,0.180569197079527,0.155274002627404,0.139892068707607,0.185411317900097,0.170097223898257,0.133135020735386,0.249675270434455,0.178201783064215,0.114615753005907,0.218175909998266,0.139104711261651,0.169988742080779,0.165937916086528,0.128037379189919,0.149689426153651,0.127899256270561,0.115308842175442,0.324781157240644,0.24055607688996,0.162926527026999,0.148801410679122,0.201367952924486,0.310519905200864,0.233839774211543,0.275245667965853,0.194613011400559,0.313321880289074,0.299079509665479,0.187386591718182,0.326891234137017,0.246669167324767,0.0948934683198,0.230269904764195,0.315982304784985,0.320726599795499,0.259350681951233,0.340023086282063,0.242996617384048,0.324384024027014,0.223422966175212,0.120851878980576,0.196349593504098,0.153164394111655,0.235656126539035,0.144914502964263,0.112517855145877,0.279139998034923,0.166877355434615,0.195717702036227,0.130767316985647,0.171080817273031,0.154734310999911,0.275355329664119,0.129647075917066,0.17206998325464,0.222238702371474,0.179900576995782,0.181267189478954,0.190198579688775,0.122586809043507,0.237964893791921,0.125956901533126,0.221910436862884,0.136658962424795,0.223254143272814,0.152881314585536,0.213585584006568,0.274913249824028,0.266208521634674,0.232208071153514,0.158738139172108,0.221741665911943,0.162654061943806,0.277483127529907,0.195570845547432,0.286687636853264,0.276009585607064,0.0954529149232327,0.199352587449002,0.334048909052389
GSM2714714,Normal,0.0501482365843145,0.129646076222006,0.0927024946034167,0.175600033159727,0.148414199965743,0.116831447693837,0.206097105426094,0.110645991668758,0.164957185638629,0.169517346842306,0.168575618844443,0.177792265798894,0.118217077557021,0.17542661507654,0.20518737479238,0.164569666058358,0.153130410770605,0.142834062719241,0.150811797120488,0.15898445470949,0.12554648657272,0.214978906452351,0.196174014160602,0.168955919499354,0.0984535768841591,0.15529034767989,0.0938713203369054,0.138704252853544,0.111219512937709,0.100409679506157,0.152708471529414,0.0891858459780747,0.142808311668401,0.125466130033561,0.125694313497083,0.161950556668902,0.157972574438491,0.122228093670229,0.138554457420118,0.119728860513824,0.107099344077666,0.138241734683219,0.127560586571795,0.162333014516018,0.114032440824525,0.116511319840023,0.119594927018454,0.20412955491151,0.190805027943004,0.144777012738246,0.107048145521795,0.119168962545132,0.196710403783749,0.15046420418396,0.147208236277385,0.126297877541946,0.174711041693687,0.166440823167404,0.152833593910275,0.186665315605029,0.170198077437852,0.111452506022476,0.0986497474642536,0.186836877377917,0.191894204418707,0.161090075066579,0.175802997633495,0.164405568775381,0.192920899680447,0.191134496632632,0.128949096810968,0.0878385536136267,0.181093991268004,0.138597546454565,0.0750887443394196,0.103273112826199,0.0814406125215578,0.108405942076294,0.2072369835605,0.13473383593999,0.124756651462822,0.150872234173027,0.178802966124978,0.113167012695333,0.116356736486343,0.123253926114505,0.147478121040549,0.158532968634425,0.137021668898207,0.13254894369825,0.132928978598204,0.106624158725998,0.137761643012351,0.134074231392772,0.117286050286032,0.128144064954548,0.171924393410368,0.206469738136429,0.111236365656566,0.155611820579241,0.133377247689054,0.143289847915517,0.147952564103784,0.201706127280702,0.154952500654145,0.159100842771211,0.160982763233318,0.0915911426594468,0.153988805300389,0.197474130968279
GSM2714716,Normal,0.051192036265975,0.248726043272639,0.108227582945278,0.241684678182805,0.208678891890191,0.239890494129657,0.295687229307617,0.131610598842325,0.240243842082818,0.309102126816287,0.219521740466597,0.297327634701685,0.232811061300018,0.303929490284507,0.318477409253708,0.311125001520587,0.275586085653722,0.271468180746004,0.25888982167519,0.230091541016926,0.234174113097196,0.364554700043715,0.385761037673999,0.297789124928941,0.147975389191958,0.213288776580599,0.105045823764861,0.165743840002338,0.113954240745914,0.10400108415959,0.164332584916788,0.13151886154195,0.187614627640978,0.177477742101426,0.200602976436665,0.239482606128735,0.246115971787978,0.180043894648207,0.152835204285284,0.22471905542674,0.128873952653753,0.246927859622561,0.230318185470084,0.16909935396801,0.10680914135932,0.174104577138951,0.103447881641336,0.386640780818805,0.313508504767312,0.198257792997252,0.119248371425846,0.137790079989876,0.358510187003476,0.222759990795525,0.264619875782651,0.169922841256062,0.310681055287545,0.317723505202518,0.193694309304891,0.315088229558052,0.276268716684987,0.118577574371038,0.141271226607123,0.349396392107673,0.281950493311192,0.243539737319992,0.327621732204349,0.289993927136224,0.296990959878728,0.226555537866031,0.174208073520418,0.165244229449415,0.218944396932986,0.247160213677074,0.150881847875885,0.17022431175732,0.118702733854368,0.158010980815432,0.330625530821036,0.1589889147078,0.136462373629504,0.21049055766364,0.237354651657906,0.123769959895698,0.235750208104093,0.235868093196389,0.21047752888403,0.206168153046266,0.221761291807875,0.15651600291783,0.226216569592221,0.170918302775715,0.211831881946311,0.20770883734423,0.206784168146251,0.252748781995754,0.217854242718723,0.296579400524843,0.222475837849838,0.192413481822918,0.19043639342968,0.240221108475456,0.185872177226999,0.317665622503325,0.213411469902658,0.276820982556642,0.248234632572882,0.103854001373064,0.269105867385797,0.292198360036003
GSM2714718,Normal,0.0483034244845765,0.147151654787789,0.0915784978325856,0.172315956523251,0.151735348921608,0.11948048594646,0.242925572682966,0.0965506567614559,0.161810520317321,0.216041241909174,0.166936291901682,0.205912383803255,0.12636783411815,0.23405353186884,0.197874471758428,0.156064919518538,0.170807811429535,0.206322159551306,0.184831296382672,0.161550971394071,0.137437236699649,0.252213806062394,0.335480724946355,0.183624259977616,0.0967321073676938,0.179972061833016,0.101742078129135,0.132640803595872,0.108311828183271,0.0886283398063836,0.141236951773696,0.0928082479305496,0.136880099627121,0.128650808130476,0.132625775808005,0.144996882655122,0.184353459393122,0.129426337103388,0.129107641834007,0.0930583459120101,0.118047372444538,0.134736953899793,0.116022975261918,0.132108412894042,0.104853999536713,0.125118578654593,0.0910410937786057,0.240094756652057,0.187637939099151,0.149766634939619,0.105352435709836,0.12795690914457,0.229145583066264,0.159385529275226,0.15694142959753,0.141514629257807,0.238906496741587,0.197808996064116,0.167027435175078,0.233788246622265,0.206492038747384,0.113897411041232,0.162994081051145,0.239256656642582,0.216920847206167,0.196803855027769,0.226502420337799,0.187226034638588,0.23271380566907,0.182310615553111,0.111028790490715,0.101327057367115,0.17391323581498,0.163589429556728,0.0896843141045326,0.101881175181192,0.0805859588687233,0.0903275613490758,0.194158086998861,0.123637943199772,0.135881128324545,0.138201579107567,0.184213729836325,0.0982753828549328,0.133086973097243,0.16626781837334,0.149613444376144,0.165595679338925,0.154138440249084,0.11984540202245,0.160813185615546,0.0959094553391704,0.141079389724543,0.109732922697893,0.16059245350464,0.116277930774834,0.163170814918202,0.232920835408564,0.117341941175173,0.140646914604825,0.139411440113769,0.149154543346693,0.144720169993107,0.206985734331056,0.17254819723366,0.213992316529133,0.196390622902127,0.0851372313140763,0.152081177139916,0.222688514772068
GSM2714753,Normal,0.0474355821724558,0.0904752008951547,0.0679892347130593,0.126678102899457,0.115353505537987,0.0895188874398527,0.17121276979743,0.0862565486350359,0.152727016080356,0.135232173723864,0.144039328687501,0.145912728132641,0.114424491225911,0.147013661652503,0.139257173436031,0.131873506394253,0.094060029142049,0.129900403042661,0.114416754032737,0.14608763067444,0.094220541106565,0.159022022355433,0.135870584646387,0.121240314351727,0.0962169554066931,0.120533346736627,0.0843070328400561,0.152491069903962,0.100726128441108,0.0732561296864247,0.122595372934801,0.0816924652305898,0.133693003817543,0.0844750711639933,0.107978745070384,0.0913225184417248,0.128764549989827,0.098059478880665,0.109643231192247,0.10690609313742,0.0856016248005467,0.126082550382152,0.0978754355768641,0.108029595582212,0.0830740220107856,0.0952103602236126,0.102560248365667,0.151368650275165,0.142427240820757,0.123973669450092,0.0956101657989285,0.119971368517138,0.147882254582561,0.109978337825141,0.103062325507523,0.103251288885718,0.127746201119274,0.134476968016029,0.124946764357614,0.127631507691632,0.132798084495808,0.0921575232752045,0.0980706399397607,0.128002186104915,0.146055431986066,0.115347719425808,0.106018296285083,0.11614942800911,0.138482535211747,0.152531018406662,0.0932669050584628,0.0648315764024474,0.141734704040946,0.11990371357644,0.0811733332467917,0.0776181359232419,0.0765297258189884,0.0776792924389249,0.156474598288737,0.0906988477267786,0.0968369143127904,0.144337633286365,0.127045696068706,0.0920979399174739,0.0661389055856279,0.111041741444098,0.102993444809095,0.136246801100253,0.100024004349825,0.0935689113995385,0.0998347951711485,0.070696216697159,0.109623732602209,0.0907836982017857,0.0860552878556786,0.0810714165732059,0.14674152492628,0.145088843212893,0.0801214521550527,0.127765398384838,0.0946183511953964,0.129317480843927,0.119913418374826,0.163425568521284,0.14846525953937,0.103101156701629,0.119510986669708,0.0646183278597616,0.0949396821699731,0.149262914763019
